"ZipCode","MedianIncome"
"89450","62218"
"89451","70824"
"89460","52629"
"89501","20265"
"89502","32670"
"89503","40817"
"89506","55830"
"89508","66862"
"89509","51193"
"89510","64063"
"89511","82816"
"89512","30869"
"89519","112500"
"89521","79187"
"89523","63016"
"89701","49518"
"89702","-"
"89703","68344"
"89704","85298"
"89705","59957"
"89706","41067"
"89801","73350"
"89815","92185"
"89820","81030"
"89821","102656"
"89822","73309"
"89823","135417"
"89825","33750"
"89826","-"
"89828","24950"
"89830","20455"
"89831","-"
"89832","32143"
"89833","26755"
"89834","47656"
"89835","44911"
"89883","41890"
"90001","34050"
"90002","30214"
"90003","30016"
"90004","38493"
"90005","31214"
"90006","31403"
"90007","22646"
"90008","36180"
"90010","47308"
"90011","29889"
"90012","29492"
"90013","21120"
"90014","17134"
"90015","28953"
"90016","38050"
"90017","21009"
"90018","32104"
"90019","43244"
"90020","37121"
"90021","12748"
"90022","39051"
"90023","37082"
"90024","59125"
"90025","71278"
"90026","46435"
"90027","50316"
"90028","31742"
"90029","35253"
"90031","34656"
"90032","45208"
"90033","27190"
"90034","56743"
"90035","75327"
"90036","71049"
"90037","26638"
"90038","33850"
"90039","67170"
"90040","44531"
"90041","64545"
"90042","51427"
"90043","38738"
"90044","28344"
"90045","78082"
"90046","56337"
"90047","40528"
"90048","72913"
"90049","116732"
"90056","76688"
"90057","26940"
"90058","15988"
"90059","33678"
"90061","34566"
"90062","32067"
"90063","39206"
"90064","86573"
"90065","52794"
"90066","68346"
"90067","89500"
"90068","73373"
"90069","78607"
"90071","-"
"90073","-"
"90077","172443"
"90079","-"
"90089","10625"
"90090","-"
"90094","96010"
"90095","-"
"90201","37013"
"90210","138750"
"90211","69942"
"90212","84516"
"90220","45474"
"90221","42753"
"90222","40056"
"90230","73786"
"90232","71316"
"90240","71939"
"90241","56059"
"90242","57095"
"90245","84004"
"90247","42968"
"90248","51956"
"90249","50996"
"90250","45766"
"90254","105029"
"90255","35985"
"90260","51769"
"90262","42057"
"90263","-"
"90265","124814"
"90266","142071"
"90270","36450"
"90272","157938"
"90274","156250"
"90275","120742"
"90277","99398"
"90278","104934"
"90280","43526"
"90290","106750"
"90291","81025"
"90292","103319"
"90293","84588"
"90301","37813"
"90302","41187"
"90303","40807"
"90304","36778"
"90305","62558"
"90401","60802"
"90402","131607"
"90403","72366"
"90404","65035"
"90405","78756"
"90501","59878"
"90502","62533"
"90503","77047"
"90504","75180"
"90505","82313"
"90506","-"
"90601","70841"
"90602","47622"
"90603","87251"
"90604","65640"
"90605","66706"
"90606","63833"
"90620","80278"
"90621","56219"
"90623","83767"
"90630","84051"
"90631","66553"
"90638","79858"
"90640","47436"
"90650","60523"
"90660","56607"
"90670","51935"
"90680","47796"
"90701","60544"
"90703","90613"
"90704","55882"
"90706","49360"
"90710","54630"
"90712","78175"
"90713","87095"
"90715","64701"
"90716","39055"
"90717","56245"
"90720","95631"
"90723","43784"
"90731","49786"
"90732","84537"
"90740","53677"
"90742","88971"
"90743","106458"
"90744","41578"
"90745","71757"
"90746","75031"
"90747","-"
"90755","67878"
"90802","44984"
"90803","72025"
"90804","44629"
"90805","45197"
"90806","43785"
"90807","72276"
"90808","96824"
"90810","49087"
"90813","31215"
"90814","55111"
"90815","79525"
"90822","-"
"90831","-"
"91001","85655"
"91006","84021"
"91007","72255"
"91008","98315"
"91010","60118"
"91011","152210"
"91016","72168"
"91020","67652"
"91024","90780"
"91030","80479"
"91040","70830"
"91042","57640"
"91046","17981"
"91101","58365"
"91103","59099"
"91104","70811"
"91105","108882"
"91106","72192"
"91107","84761"
"91108","120152"
"91201","50526"
"91202","63111"
"91203","44724"
"91204","39753"
"91205","37414"
"91206","52077"
"91207","88929"
"91208","88955"
"91210","157879"
"91214","89849"
"91301","109913"
"91302","121715"
"91303","46187"
"91304","58361"
"91306","60959"
"91307","98655"
"91311","80279"
"91316","62016"
"91320","106365"
"91321","57654"
"91324","58993"
"91325","57883"
"91326","98831"
"91330","-"
"91331","51345"
"91335","51398"
"91340","55217"
"91342","60899"
"91343","55238"
"91344","77247"
"91345","60148"
"91350","97921"
"91351","70858"
"91352","49088"
"91354","111098"
"91355","89596"
"91356","69148"
"91360","91617"
"91361","103306"
"91362","100747"
"91364","93919"
"91367","77152"
"91371","-"
"91377","117326"
"91381","114608"
"91384","102273"
"91387","82076"
"91390","105659"
"91401","48994"
"91402","39009"
"91403","75334"
"91405","38162"
"91406","50381"
"91411","43758"
"91423","75671"
"91436","128060"
"91501","62500"
"91502","40208"
"91504","71296"
"91505","77679"
"91506","70408"
"91601","47202"
"91602","63544"
"91604","90528"
"91605","43707"
"91606","42195"
"91607","52274"
"91608","-"
"91701","76994"
"91702","54769"
"91706","51234"
"91708","118750"
"91709","97609"
"91710","71825"
"91711","89508"
"91722","63740"
"91723","60532"
"91724","75420"
"91730","61952"
"91731","36955"
"91732","41485"
"91733","40930"
"91737","98407"
"91739","100049"
"91740","67048"
"91741","81250"
"91744","57789"
"91745","76447"
"91746","59502"
"91748","60896"
"91750","76912"
"91752","62372"
"91754","56767"
"91755","52517"
"91759","46250"
"91761","61270"
"91762","50707"
"91763","49056"
"91764","51060"
"91765","90966"
"91766","48896"
"91767","49206"
"91768","47177"
"91770","47078"
"91773","78501"
"91775","84620"
"91776","48302"
"91780","63045"
"91784","95975"
"91786","51105"
"91789","93509"
"91790","66057"
"91791","70841"
"91792","66848"
"91801","51225"
"91803","56632"
"91901","81379"
"91902","88926"
"91905","63722"
"91906","58353"
"91910","54640"
"91911","48891"
"91913","84741"
"91914","110343"
"91915","99606"
"91916","61296"
"91917","66932"
"91931","24032"
"91932","48117"
"91934","45625"
"91935","93092"
"91941","71661"
"91942","52354"
"91945","52376"
"91948","-"
"91950","39533"
"91962","100398"
"91963","39622"
"91977","60124"
"91978","66483"
"91980","200325"
"92003","69205"
"92004","36500"
"92007","93889"
"92008","66000"
"92009","102212"
"92010","95806"
"92011","102030"
"92014","114777"
"92019","74797"
"92020","49851"
"92021","50035"
"92024","92402"
"92025","45433"
"92026","53820"
"92027","53473"
"92028","57223"
"92029","68108"
"92036","51667"
"92037","95306"
"92040","64787"
"92054","50568"
"92055","48147"
"92056","63728"
"92057","64976"
"92058","46655"
"92059","66417"
"92060","104125"
"92061","68333"
"92064","96297"
"92065","77361"
"92066","43295"
"92067","119939"
"92069","52457"
"92070","43333"
"92071","74393"
"92075","90833"
"92078","55530"
"92081","54565"
"92082","79348"
"92083","46073"
"92084","50401"
"92086","33375"
"92091","94318"
"92101","52314"
"92102","41575"
"92103","65793"
"92104","48733"
"92105","36893"
"92106","81973"
"92107","66825"
"92108","65297"
"92109","67025"
"92110","60920"
"92111","55635"
"92113","28185"
"92114","57287"
"92115","42828"
"92116","54966"
"92117","65319"
"92118","90876"
"92119","70261"
"92120","79895"
"92121","103598"
"92122","71307"
"92123","71911"
"92124","80625"
"92126","85707"
"92127","123459"
"92128","90298"
"92129","109267"
"92130","131166"
"92131","119924"
"92132","-"
"92134","-"
"92135","-"
"92139","59679"
"92140","-"
"92145","228587"
"92147","-"
"92154","60162"
"92155","-"
"92173","35745"
"92201","40024"
"92203","68027"
"92210","83269"
"92211","57557"
"92220","39917"
"92222","-"
"92223","64738"
"92225","43638"
"92227","42711"
"92230","40079"
"92231","34733"
"92233","32328"
"92234","43170"
"92236","40897"
"92239","55750"
"92240","35315"
"92241","34896"
"92242","26667"
"92243","42206"
"92249","53054"
"92250","43264"
"92251","76526"
"92252","39409"
"92253","71697"
"92254","26491"
"92256","32045"
"92257","18220"
"92258","25707"
"92259","21912"
"92260","50309"
"92262","46519"
"92264","43703"
"92266","31296"
"92267","-"
"92268","41964"
"92270","71688"
"92273","26852"
"92274","27890"
"92275","19375"
"92276","43917"
"92277","37316"
"92278","59728"
"92280","-"
"92281","32054"
"92282","34063"
"92283","29511"
"92284","42517"
"92285","29362"
"92301","34537"
"92304","-"
"92305","62109"
"92307","57124"
"92308","43345"
"92309","36838"
"92310","49928"
"92311","45889"
"92313","64140"
"92314","46518"
"92315","41202"
"92316","48788"
"92320","42212"
"92321","64612"
"92322","37188"
"92324","41278"
"92325","47394"
"92327","35603"
"92328","34750"
"92332","-"
"92333","38229"
"92335","43092"
"92336","87425"
"92337","69966"
"92338","-"
"92339","45147"
"92341","14848"
"92342","66775"
"92344","69171"
"92345","42323"
"92346","59995"
"92347","69702"
"92352","72479"
"92354","63871"
"92356","33582"
"92358","71000"
"92359","53807"
"92363","32710"
"92364","102500"
"92365","55169"
"92368","33125"
"92371","50744"
"92372","43036"
"92373","63948"
"92374","66590"
"92376","44965"
"92377","80130"
"92378","68636"
"92382","66875"
"92384","80729"
"92385","100380"
"92386","34783"
"92389","12000"
"92391","37150"
"92392","56277"
"92394","51500"
"92395","38709"
"92397","54000"
"92398","63750"
"92399","59302"
"92401","16649"
"92404","38767"
"92405","37591"
"92407","51702"
"92408","33750"
"92410","27120"
"92411","32747"
"92501","48610"
"92503","55051"
"92504","57052"
"92505","55947"
"92506","78116"
"92507","41051"
"92508","92684"
"92509","57286"
"92518","68261"
"92530","49552"
"92532","87361"
"92536","44010"
"92539","38853"
"92543","27163"
"92544","42084"
"92545","40119"
"92548","39464"
"92549","60625"
"92551","50449"
"92553","42984"
"92555","73352"
"92557","60655"
"92561","78630"
"92562","75448"
"92563","77105"
"92567","55069"
"92570","42698"
"92571","51116"
"92582","58262"
"92583","39528"
"92584","75928"
"92585","63413"
"92586","36394"
"92587","68620"
"92590","49423"
"92591","70380"
"92592","89541"
"92595","61525"
"92596","85914"
"92602","104149"
"92603","120686"
"92604","91180"
"92606","90228"
"92610","120984"
"92612","67039"
"92614","95984"
"92617","41536"
"92618","97470"
"92620","102160"
"92624","71469"
"92625","125735"
"92626","80132"
"92627","57708"
"92629","88384"
"92630","84785"
"92637","36737"
"92646","87110"
"92647","74637"
"92648","85857"
"92649","86469"
"92651","98697"
"92653","92806"
"92655","45568"
"92656","101292"
"92657","163486"
"92660","112008"
"92661","93099"
"92662","82857"
"92663","86967"
"92672","75411"
"92673","125629"
"92675","72465"
"92676","84750"
"92677","98264"
"92678","84250"
"92679","149538"
"92683","53559"
"92688","100694"
"92691","93713"
"92692","102045"
"92694","137122"
"92701","39060"
"92703","50047"
"92704","59412"
"92705","82675"
"92706","58500"
"92707","57038"
"92708","82005"
"92780","64089"
"92782","102755"
"92801","47672"
"92802","51365"
"92804","52408"
"92805","54422"
"92806","62828"
"92807","94697"
"92808","110964"
"92821","80163"
"92823","124712"
"92831","57333"
"92832","58853"
"92833","67019"
"92835","92397"
"92840","61934"
"92841","53059"
"92843","52536"
"92844","48345"
"92845","89026"
"92860","85361"
"92861","150864"
"92865","85251"
"92866","62589"
"92867","78072"
"92868","63610"
"92869","88160"
"92870","80037"
"92879","62677"
"92880","101303"
"92881","94196"
"92882","71793"
"92883","93917"
"92886","110054"
"92887","126984"
"93001","54945"
"93003","69616"
"93004","76027"
"93010","86505"
"93012","93523"
"93013","68884"
"93015","56567"
"93021","99537"
"93022","73433"
"93023","64843"
"93030","57860"
"93033","55210"
"93035","83038"
"93036","65701"
"93040","45877"
"93041","52371"
"93042","-"
"93043","-"
"93060","54782"
"93063","83974"
"93064","-"
"93065","94173"
"93066","75380"
"93067","75862"
"93101","54945"
"93103","67383"
"93105","81308"
"93108","125272"
"93109","99638"
"93110","75915"
"93111","94933"
"93117","55801"
"93201","27938"
"93202","38733"
"93203","35429"
"93204","29302"
"93205","20349"
"93206","41488"
"93207","34750"
"93208","88750"
"93210","50290"
"93212","34565"
"93215","36321"
"93218","24118"
"93219","23458"
"93220","-"
"93221","48470"
"93222","45551"
"93223","32273"
"93224","42273"
"93225","44111"
"93226","58854"
"93230","53008"
"93234","29304"
"93235","32783"
"93238","58012"
"93239","61319"
"93240","26054"
"93241","31886"
"93242","40109"
"93243","60724"
"93244","36406"
"93245","51280"
"93247","34505"
"93249","33011"
"93250","34961"
"93251","40179"
"93252","31771"
"93254","32750"
"93255","29030"
"93256","27361"
"93257","39551"
"93258","20896"
"93260","24375"
"93261","29005"
"93262","-"
"93263","40833"
"93265","60587"
"93266","24122"
"93267","33162"
"93268","46615"
"93270","27807"
"93271","43913"
"93272","34505"
"93274","45591"
"93276","45313"
"93277","51056"
"93280","39206"
"93283","29848"
"93285","31144"
"93286","41579"
"93287","65735"
"93291","50833"
"93292","51341"
"93301","30963"
"93304","35150"
"93305","29812"
"93306","52203"
"93307","34358"
"93308","41737"
"93309","47369"
"93311","87720"
"93312","93588"
"93313","64803"
"93314","96446"
"93401","52906"
"93402","57241"
"93405","41488"
"93410","-"
"93420","66506"
"93422","66014"
"93424","77679"
"93426","57014"
"93427","62969"
"93428","63514"
"93429","47031"
"93430","52329"
"93432","53571"
"93433","49418"
"93434","45191"
"93436","54980"
"93437","61308"
"93440","63112"
"93441","95625"
"93442","52579"
"93444","61379"
"93445","50000"
"93446","64974"
"93449","67500"
"93450","42083"
"93451","54205"
"93452","34769"
"93453","51520"
"93454","52564"
"93455","72212"
"93458","43803"
"93460","91737"
"93461","59738"
"93463","66771"
"93465","83194"
"93501","32897"
"93505","57731"
"93510","89403"
"93512","26000"
"93513","47833"
"93514","51250"
"93516","30708"
"93517","60139"
"93518","28005"
"93519","28285"
"93522","-"
"93523","53456"
"93524","-"
"93526","51250"
"93527","52123"
"93528","13906"
"93529","50595"
"93530","11250"
"93531","66983"
"93532","54769"
"93534","35600"
"93535","42835"
"93536","70724"
"93541","53750"
"93543","57588"
"93544","52000"
"93545","31912"
"93546","65156"
"93549","42237"
"93550","38502"
"93551","85200"
"93552","56738"
"93553","48063"
"93554","26813"
"93555","62533"
"93558","25486"
"93560","56875"
"93561","60513"
"93562","30478"
"93563","67917"
"93591","39880"
"93592","-"
"93601","61466"
"93602","59125"
"93603","51250"
"93604","50455"
"93605","82917"
"93606","16154"
"93608","31111"
"93609","43322"
"93610","39051"
"93611","77930"
"93612","37207"
"93614","50858"
"93615","25327"
"93616","31250"
"93618","38269"
"93619","104557"
"93620","34869"
"93621","31544"
"93622","32125"
"93623","24009"
"93624","33600"
"93625","42250"
"93626","26958"
"93627","-"
"93628","66679"
"93630","42303"
"93631","58381"
"93633","-"
"93634","-"
"93635","45056"
"93636","75160"
"93637","49121"
"93638","36890"
"93640","25741"
"93641","42222"
"93643","48617"
"93644","44223"
"93645","93529"
"93646","27914"
"93647","32898"
"93648","32175"
"93650","31818"
"93651","90179"
"93652","22917"
"93653","46121"
"93654","47882"
"93656","45485"
"93657","49785"
"93660","26223"
"93662","43442"
"93664","96563"
"93665","33813"
"93666","24276"
"93667","53385"
"93668","38665"
"93669","6827"
"93673","38359"
"93675","63105"
"93701","18553"
"93702","26031"
"93703","28406"
"93704","48461"
"93705","32635"
"93706","29197"
"93710","42844"
"93711","63934"
"93720","77092"
"93721","11922"
"93722","54381"
"93723","69055"
"93725","35635"
"93726","32471"
"93727","46394"
"93728","32658"
"93730","120672"
"93901","49491"
"93905","42807"
"93906","55082"
"93907","68078"
"93908","113826"
"93920","57670"
"93921","62230"
"93923","98219"
"93924","92137"
"93925","60000"
"93926","51044"
"93927","52233"
"93928","77250"
"93930","42454"
"93932","94712"
"93933","53955"
"93940","67716"
"93943","-"
"93950","70230"
"93953","102396"
"93954","43750"
"93955","52420"
"93960","47098"
"93962","80288"
"94002","105985"
"94005","80233"
"94010","118125"
"94014","71668"
"94015","78564"
"94019","103378"
"94020","92356"
"94021","93810"
"94022","182750"
"94024","167546"
"94025","119095"
"94027","236912"
"94028","180174"
"94030","92006"
"94037","147568"
"94038","81622"
"94040","101912"
"94041","88810"
"94043","100844"
"94044","96719"
"94060","60089"
"94061","81907"
"94062","126557"
"94063","54003"
"94065","132462"
"94066","81369"
"94070","125335"
"94074","153269"
"94080","78378"
"94085","92489"
"94086","100215"
"94087","122354"
"94089","88797"
"94102","24127"
"94103","41612"
"94104","80341"
"94105","170656"
"94107","120610"
"94108","36875"
"94109","63173"
"94110","84488"
"94111","103472"
"94112","71505"
"94114","122970"
"94115","85330"
"94116","84828"
"94117","103333"
"94118","82993"
"94121","70220"
"94122","86070"
"94123","121200"
"94124","49594"
"94127","131108"
"94128","-"
"94129","144886"
"94130","38077"
"94131","100114"
"94132","66607"
"94133","53150"
"94134","60230"
"94158","83542"
"94301","134907"
"94303","89464"
"94304","101932"
"94305","51976"
"94306","111602"
"94401","72279"
"94402","115807"
"94403","95189"
"94404","114779"
"94501","70935"
"94502","105480"
"94503","81918"
"94505","111833"
"94506","176241"
"94507","163219"
"94508","72411"
"94509","54372"
"94510","89500"
"94511","36845"
"94512","64583"
"94513","89607"
"94514","51992"
"94515","62182"
"94516","100750"
"94517","121367"
"94518","73040"
"94519","67607"
"94520","47656"
"94521","84819"
"94523","81685"
"94525","81667"
"94526","128802"
"94528","162328"
"94530","87598"
"94531","88693"
"94533","56973"
"94534","91882"
"94535","53389"
"94536","92107"
"94538","87652"
"94539","144152"
"94541","57895"
"94542","80327"
"94544","59699"
"94545","71723"
"94546","75500"
"94547","100204"
"94548","85000"
"94549","137344"
"94550","102952"
"94551","98321"
"94552","132826"
"94553","76669"
"94555","114603"
"94556","133088"
"94558","72720"
"94559","58363"
"94560","86521"
"94561","77706"
"94563","166147"
"94564","74283"
"94565","55865"
"94566","120401"
"94567","58643"
"94568","113616"
"94569","94420"
"94571","61563"
"94572","68701"
"94573","61310"
"94574","81788"
"94575","-"
"94576","40341"
"94577","64660"
"94578","49095"
"94579","75481"
"94580","71177"
"94582","138371"
"94583","121948"
"94585","70721"
"94586","85000"
"94587","82564"
"94588","127684"
"94589","56154"
"94590","40826"
"94591","73870"
"94592","107660"
"94595","58659"
"94596","78856"
"94597","88012"
"94598","121337"
"94599","66136"
"94601","39601"
"94602","68813"
"94603","40962"
"94605","57610"
"94606","37288"
"94607","34192"
"94608","55959"
"94609","56378"
"94610","73850"
"94611","107577"
"94612","30879"
"94613","-"
"94618","123575"
"94619","78676"
"94621","30528"
"94702","59628"
"94703","58613"
"94704","30997"
"94705","96537"
"94706","81746"
"94707","136331"
"94708","145610"
"94709","59150"
"94710","60952"
"94720","-"
"94801","38856"
"94803","76232"
"94804","49541"
"94805","66079"
"94806","52173"
"94850","-"
"94901","76909"
"94903","86196"
"94904","102237"
"94920","132486"
"94922","28556"
"94923","77305"
"94924","73621"
"94925","113279"
"94928","57484"
"94929","44417"
"94930","93049"
"94931","64625"
"94933","71667"
"94937","51921"
"94938","96281"
"94939","93750"
"94940","28958"
"94941","121209"
"94945","83638"
"94946","113281"
"94947","81879"
"94949","74009"
"94950","21333"
"94951","93389"
"94952","75221"
"94954","81980"
"94956","38750"
"94957","187857"
"94960","108295"
"94963","79485"
"94964","106333"
"94965","89715"
"94970","107768"
"94971","42500"
"94972","-"
"94973","88750"
"95002","73333"
"95003","83902"
"95004","67188"
"95005","69872"
"95006","75510"
"95007","149821"
"95008","88987"
"95010","55833"
"95012","52015"
"95013","-"
"95014","130961"
"95017","67031"
"95018","72161"
"95019","38491"
"95020","82748"
"95023","69678"
"95030","154107"
"95032","120893"
"95033","126397"
"95035","98899"
"95037","95435"
"95039","42708"
"95041","120208"
"95043","62500"
"95045","55250"
"95046","108205"
"95050","69341"
"95051","101292"
"95053","133333"
"95054","116855"
"95060","62365"
"95062","62253"
"95064","60536"
"95065","86031"
"95066","108919"
"95070","167386"
"95073","80133"
"95075","60556"
"95076","56671"
"95110","68693"
"95111","57047"
"95112","49454"
"95113","61500"
"95116","47413"
"95117","67718"
"95118","90984"
"95119","103319"
"95120","152721"
"95121","85514"
"95122","57470"
"95123","90881"
"95124","106660"
"95125","102479"
"95126","72877"
"95127","70692"
"95128","70096"
"95129","107493"
"95130","98990"
"95131","108366"
"95132","98026"
"95133","72459"
"95134","114757"
"95135","128654"
"95136","87500"
"95138","145505"
"95139","98400"
"95140","166750"
"95148","107324"
"95202","15023"
"95203","37264"
"95204","43372"
"95205","33357"
"95206","42404"
"95207","38563"
"95209","72218"
"95210","38510"
"95211","-"
"95212","59965"
"95215","40753"
"95219","75309"
"95220","60899"
"95222","51927"
"95223","62056"
"95224","20179"
"95225","19922"
"95226","-"
"95227","99167"
"95228","61250"
"95230","46250"
"95231","36167"
"95232","58500"
"95233","50446"
"95234","-"
"95236","76542"
"95237","46575"
"95240","40021"
"95242","64355"
"95245","62424"
"95246","39110"
"95247","48287"
"95248","21429"
"95249","41458"
"95250","-"
"95251","78558"
"95252","62384"
"95254","72120"
"95255","36678"
"95257","45509"
"95258","72452"
"95301","48488"
"95303","44792"
"95304","78640"
"95305","-"
"95306","39219"
"95307","45631"
"95310","37500"
"95311","42614"
"95312","51806"
"95313","35476"
"95314","-"
"95315","44771"
"95316","67639"
"95317","33036"
"95318","102872"
"95319","24814"
"95320","55599"
"95321","45947"
"95322","40732"
"95323","55500"
"95324","51286"
"95325","-"
"95326","54366"
"95327","44902"
"95328","41103"
"95329","58191"
"95330","63248"
"95333","42366"
"95334","50740"
"95335","33309"
"95336","56885"
"95337","66711"
"95338","47692"
"95340","49688"
"95341","32233"
"95345","41042"
"95346","49708"
"95348","40903"
"95350","40461"
"95351","34732"
"95354","36254"
"95355","56646"
"95356","65208"
"95357","53235"
"95358","49567"
"95360","42213"
"95361","57652"
"95363","53466"
"95364","-"
"95365","32319"
"95366","75300"
"95367","59056"
"95368","72939"
"95369","48510"
"95370","48912"
"95372","79457"
"95374","44000"
"95375","-"
"95376","62262"
"95377","96860"
"95379","54792"
"95380","39743"
"95382","64874"
"95383","42299"
"95385","37631"
"95386","47868"
"95387","28472"
"95388","42677"
"95389","45588"
"95391","107095"
"95401","52813"
"95403","63029"
"95404","67001"
"95405","72156"
"95407","53652"
"95409","65425"
"95410","37703"
"95412","51875"
"95415","34643"
"95417","71301"
"95420","51618"
"95421","58289"
"95422","25934"
"95423","27379"
"95425","57400"
"95426","66750"
"95427","21410"
"95428","32782"
"95429","73125"
"95430","-"
"95431","-"
"95432","32431"
"95435","-"
"95436","53368"
"95437","38276"
"95439","73542"
"95441","59545"
"95442","64712"
"95443","15529"
"95444","72607"
"95445","36201"
"95446","43564"
"95448","62076"
"95449","37321"
"95450","51389"
"95451","45392"
"95452","78114"
"95453","45299"
"95454","36196"
"95456","38750"
"95457","42829"
"95458","20980"
"95459","43594"
"95460","49470"
"95461","52143"
"95462","37083"
"95463","-"
"95464","26667"
"95465","68636"
"95466","50500"
"95467","65706"
"95468","44412"
"95469","49545"
"95470","58810"
"95471","43854"
"95472","68804"
"95476","60100"
"95482","45953"
"95485","29708"
"95486","28897"
"95488","56683"
"95490","37692"
"95492","81093"
"95493","88333"
"95494","46319"
"95497","59375"
"95501","38175"
"95503","48681"
"95511","13750"
"95514","22893"
"95519","50051"
"95521","32711"
"95524","69760"
"95525","48142"
"95526","21979"
"95527","34911"
"95528","44554"
"95531","41136"
"95536","50227"
"95537","16537"
"95540","42655"
"95542","35634"
"95543","31964"
"95545","64375"
"95546","26281"
"95547","56081"
"95548","26058"
"95549","56607"
"95550","44333"
"95551","45729"
"95552","34583"
"95553","41393"
"95554","23750"
"95555","33125"
"95556","48839"
"95558","36000"
"95559","22904"
"95560","29913"
"95562","40181"
"95563","40500"
"95564","53056"
"95565","54034"
"95567","36563"
"95568","42500"
"95569","31932"
"95570","50500"
"95571","93393"
"95573","35607"
"95585","26518"
"95587","114542"
"95589","43295"
"95595","35750"
"95601","43036"
"95602","63721"
"95603","56049"
"95604","-"
"95605","38255"
"95606","-"
"95607","69702"
"95608","55256"
"95610","50536"
"95612","53194"
"95614","90903"
"95615","59028"
"95616","45332"
"95618","81471"
"95619","60660"
"95620","66291"
"95621","51827"
"95623","55878"
"95624","80233"
"95625","75163"
"95626","60579"
"95627","57664"
"95628","72739"
"95629","42545"
"95630","100308"
"95631","63901"
"95632","61255"
"95633","70938"
"95634","59844"
"95635","46827"
"95636","56250"
"95637","75750"
"95638","91518"
"95639","75556"
"95640","56696"
"95641","38750"
"95642","43981"
"95645","42576"
"95646","39375"
"95648","70820"
"95650","84133"
"95651","65114"
"95652","46667"
"95653","55000"
"95655","87738"
"95658","63604"
"95659","54444"
"95660","41615"
"95661","72459"
"95662","65122"
"95663","124375"
"95664","79327"
"95665","48940"
"95666","53281"
"95667","55710"
"95668","65938"
"95669","64479"
"95670","55656"
"95672","92464"
"95673","50854"
"95674","74583"
"95675","48285"
"95677","69583"
"95678","62969"
"95679","14073"
"95680","-"
"95681","44464"
"95682","77416"
"95683","100139"
"95684","52292"
"95685","60648"
"95686","31438"
"95687","73684"
"95688","81860"
"95689","56875"
"95690","56101"
"95691","65769"
"95692","62043"
"95693","79121"
"95694","58517"
"95695","52274"
"95697","75714"
"95698","45769"
"95699","77188"
"95701","52841"
"95703","69750"
"95709","70417"
"95713","60720"
"95714","54327"
"95715","32361"
"95717","39167"
"95720","56667"
"95721","-"
"95722","76389"
"95724","-"
"95726","55996"
"95728","38690"
"95735","34063"
"95736","43355"
"95742","104167"
"95746","118919"
"95747","92678"
"95757","87782"
"95758","70003"
"95762","117700"
"95765","87100"
"95776","63750"
"95811","37672"
"95814","33373"
"95815","29721"
"95816","53002"
"95817","34845"
"95818","58272"
"95819","87156"
"95820","40730"
"95821","38777"
"95822","44392"
"95823","36731"
"95824","28447"
"95825","37382"
"95826","53648"
"95827","50528"
"95828","45439"
"95829","74530"
"95830","56250"
"95831","68679"
"95832","42228"
"95833","55827"
"95834","56651"
"95835","80449"
"95837","110236"
"95838","39481"
"95841","38464"
"95842","44542"
"95843","64773"
"95864","83467"
"95901","42319"
"95903","33173"
"95910","37663"
"95912","50764"
"95914","25200"
"95915","10481"
"95916","38636"
"95917","44500"
"95918","77583"
"95919","45871"
"95920","71063"
"95922","24722"
"95923","-"
"95925","-"
"95926","37296"
"95928","45906"
"95930","-"
"95932","46453"
"95934","31892"
"95935","37461"
"95936","53214"
"95937","56394"
"95938","60750"
"95939","29063"
"95941","63529"
"95942","41888"
"95943","51908"
"95944","-"
"95945","42778"
"95946","62180"
"95947","34500"
"95948","44423"
"95949","60459"
"95950","42273"
"95951","37500"
"95953","46392"
"95954","40545"
"95955","47031"
"95956","56923"
"95957","58438"
"95959","58913"
"95960","29250"
"95961","46441"
"95962","59832"
"95963","39485"
"95965","35220"
"95966","40775"
"95968","33100"
"95969","41982"
"95970","57639"
"95971","51869"
"95973","56541"
"95974","-"
"95975","57969"
"95977","48500"
"95978","-"
"95979","47500"
"95981","-"
"95982","63816"
"95983","26250"
"95984","-"
"95986","-"
"95987","55355"
"95988","48443"
"95991","43165"
"95993","64034"
"96001","46422"
"96002","43657"
"96003","46497"
"96006","65625"
"96007","38907"
"96008","53419"
"96009","56563"
"96010","32500"
"96011","18750"
"96013","38089"
"96014","57917"
"96015","24205"
"96016","49732"
"96017","38438"
"96019","40455"
"96020","42433"
"96021","39756"
"96022","52154"
"96023","30710"
"96024","44583"
"96025","32721"
"96027","43430"
"96028","40781"
"96029","54688"
"96031","23542"
"96032","47625"
"96033","29306"
"96034","30500"
"96035","44028"
"96037","14688"
"96038","38889"
"96039","28750"
"96040","36429"
"96041","26827"
"96044","37727"
"96046","29952"
"96047","25662"
"96048","34191"
"96049","12404"
"96050","34464"
"96051","45268"
"96052","32634"
"96054","21875"
"96055","40747"
"96056","44348"
"96057","38500"
"96058","31058"
"96059","36447"
"96061","78750"
"96062","61488"
"96063","52500"
"96064","42627"
"96065","36875"
"96067","46318"
"96068","38750"
"96069","36310"
"96071","36875"
"96073","81328"
"96074","31250"
"96075","20972"
"96076","41042"
"96080","39288"
"96084","42619"
"96085","64219"
"96086","21838"
"96087","27727"
"96088","47440"
"96090","47679"
"96091","31917"
"96092","39013"
"96093","44554"
"96094","41772"
"96096","58889"
"96097","28953"
"96101","41016"
